side_prompt_id,side_task,side_topic,side_observed_condition,side_top1_before,side_top1_after,side_top1_changed,side_target_id,side_target_correct_before,side_target_correct_after,side_target_correct_changed,side_target_prob_drop,side_candidate_kl,side_top10_jaccard,side_entropy_delta,side_abs_entropy_delta,model,prompt_id,layer,subspace_family,subspace_k,rep
20,factual_simple,capital,error,2605,2605,0,3000.0,0,0,0,-0.0026095929263652198,0.09866268082977964,0.6666666666666666,-0.10648391320663553,0.10648391320663553,google/bert_uncased_L-2_H-128_A-2,2,1,state_pca,8,0
7,factual_deep,antonym,error,1012,1998,1,2157.0,0,0,0,0.00017604619702423678,0.005392393234363295,1.0,-0.0008872205443077874,0.0008872205443077874,google/bert_uncased_L-2_H-128_A-2,2,1,delta_pca,8,0
10,factual_deep,role,error,1012,1012,0,4062.0,0,0,0,0.00014813932504642623,0.006387160087317335,0.8181818181818182,0.054547813619199914,0.054547813619199914,google/bert_uncased_L-2_H-128_A-2,2,1,delta_pca,8,0
1,factual_deep,continent,error,2003,2003,0,4021.0,0,0,0,-0.0014915668562715282,0.01921110117513498,0.6666666666666666,0.05856536934532386,0.05856536934532386,google/bert_uncased_L-2_H-128_A-2,2,1,delta_pca,8,0
14,factual_simple,math,error,1012,1010,1,2093.0,0,0,0,-0.0001628879037801883,0.005581038752709407,1.0,-0.004762790706374531,0.004762790706374531,google/bert_uncased_L-2_H-128_A-2,2,1,delta_pca,8,0
11,factual_simple,science,error,2003,2003,0,13035.0,0,0,0,-3.2861444104631755e-05,0.004628204931349357,1.0,0.012917255847113562,0.012917255847113562,google/bert_uncased_L-2_H-128_A-2,2,1,delta_pca,8,0
8,factual_simple,capital,error,2003,4701,1,8947.0,0,0,0,-0.002545533430265745,0.0915019918502941,0.5384615384615384,0.018838474495381785,0.018838474495381785,google/bert_uncased_L-2_H-128_A-2,2,1,delta_pca,8,0
13,factual_deep,math,error,1012,1012,0,2093.0,0,0,0,-0.0001390280856405936,0.0047128584584538395,1.0,0.030009086873917568,0.030009086873917568,google/bert_uncased_L-2_H-128_A-2,2,1,delta_pca,8,0
21,ambiguous_open,polysemy,ambiguous,1012,2001,1,,0,0,0,,0.009889306963272226,0.8181818181818182,-0.007310849697125921,0.007310849697125921,google/bert_uncased_L-2_H-128_A-2,2,1,delta_pca,8,0
12,ambiguous_open,open,ambiguous,1012,1000,1,,0,0,0,,0.008183419192674683,0.8181818181818182,0.013667807853528835,0.013667807853528835,google/bert_uncased_L-2_H-128_A-2,2,1,delta_pca,8,0
6,ambiguous_open,polysemy,ambiguous,2001,2001,0,,0,0,0,,0.008612596272026974,0.8181818181818182,-0.05892497075664682,0.05892497075664682,google/bert_uncased_L-2_H-128_A-2,2,1,delta_pca,8,0
18,ambiguous_open,role,ambiguous,1998,1998,0,,0,0,0,,0.01068600810995908,0.8181818181818182,-0.010812034207747345,0.010812034207747345,google/bert_uncased_L-2_H-128_A-2,2,1,delta_pca,8,0
0,ambiguous_open,open,ambiguous,1998,1998,0,,0,0,0,,0.01489093227457709,1.0,-0.011188338640430118,0.011188338640430118,google/bert_uncased_L-2_H-128_A-2,2,1,delta_pca,8,0
22,factual_deep,capital,error,1998,1999,1,4068.0,0,0,0,-0.00035841463321609635,0.02924726741920307,0.8181818181818182,0.0408854330462618,0.0408854330462618,google/bert_uncased_L-2_H-128_A-2,2,1,random,8,0
12,ambiguous_open,open,ambiguous,1012,1000,1,,0,0,0,,0.029118207906516664,0.8181818181818182,-0.07093527045510228,0.07093527045510228,google/bert_uncased_L-2_H-128_A-2,2,1,random,8,0
4,factual_deep,animal_class,error,1012,1000,1,25476.0,0,0,0,-3.14385650463655e-07,0.040475959969838854,0.8181818181818182,-0.0677632030740627,0.0677632030740627,google/bert_uncased_L-2_H-128_A-2,2,1,random,8,0
18,ambiguous_open,role,ambiguous,1998,1998,0,,0,0,0,,0.014759640211154643,0.8181818181818182,0.0020165899484299032,0.0020165899484299032,google/bert_uncased_L-2_H-128_A-2,2,1,random,8,0
14,factual_simple,math,error,1012,1012,0,2093.0,0,0,0,-3.808216637700857e-05,0.0192604170851077,1.0,0.007698923883137088,0.007698923883137088,google/bert_uncased_L-2_H-128_A-2,2,1,random,8,0
9,ambiguous_open,open,ambiguous,1998,1998,0,,0,0,0,,0.010780262513312924,0.8181818181818182,0.04129871950393893,0.04129871950393893,google/bert_uncased_L-2_H-128_A-2,2,1,random,8,0
15,ambiguous_open,open,ambiguous,1000,1000,0,,0,0,0,,0.03570241238828813,0.8181818181818182,-0.08691265991683617,0.08691265991683617,google/bert_uncased_L-2_H-128_A-2,2,1,random,8,0
7,factual_deep,antonym,error,1012,1012,0,2157.0,0,0,0,0.00020953792215447424,0.028160934515426707,0.8181818181818182,0.012383103126681672,0.012383103126681672,google/bert_uncased_L-2_H-128_A-2,2,1,random,8,0
8,factual_simple,capital,error,2003,4701,1,8947.0,0,0,0,-0.00089367021302777,0.04327845011281008,0.6666666666666666,0.02853550003228733,0.02853550003228733,google/bert_uncased_L-2_H-128_A-2,2,1,random,8,0
5,factual_simple,lexical,error,1012,1012,0,2053.0,0,0,0,0.000519393396559289,0.02252525024040348,0.8181818181818182,0.045751541638793025,0.045751541638793025,google/bert_uncased_L-2_H-128_A-2,2,1,random,8,0
10,factual_deep,role,error,1012,1012,0,4062.0,0,0,0,-0.0002286266205677593,0.019915780519883512,0.8181818181818182,0.012350986716996637,0.012350986716996637,google/bert_uncased_L-2_H-128_A-2,2,1,random,8,0
6,ambiguous_open,polysemy,ambiguous,2001,2001,0,,0,0,0,,0.015080011585964923,0.8181818181818182,0.036869825219383756,0.036869825219383756,google/bert_uncased_L-2_H-128_A-2,2,1,random,8,0
20,factual_simple,capital,error,2605,2660,1,3000.0,0,0,0,0.0043227597655595635,0.33340791158340544,0.1111111111111111,-0.23508526104168403,0.23508526104168403,google/bert_uncased_L-2_H-128_A-2,4,1,state_pca,8,0
3,ambiguous_open,open,ambiguous,1998,1998,0,,0,0,0,,0.16656798075494955,0.6666666666666666,-0.23746662851917133,0.23746662851917133,google/bert_uncased_L-2_H-128_A-2,4,1,state_pca,8,0
18,ambiguous_open,role,ambiguous,1998,1998,0,,0,0,0,,0.12767849445746765,0.5384615384615384,-0.1143614658644796,0.1143614658644796,google/bert_uncased_L-2_H-128_A-2,4,1,state_pca,8,0
17,factual_simple,role,error,1012,2427,1,10026.0,0,0,0,0.00012586785808949274,0.20254362411193513,0.17647058823529413,-0.1813515506326846,0.1813515506326846,google/bert_uncased_L-2_H-128_A-2,4,1,state_pca,8,0
6,ambiguous_open,polysemy,ambiguous,2001,1998,1,,0,0,0,,0.1252329137014056,0.25,-0.06356027220895255,0.06356027220895255,google/bert_uncased_L-2_H-128_A-2,4,1,state_pca,8,0
22,factual_deep,capital,error,1998,2859,1,4068.0,0,0,0,0.0009314784470107056,0.1665539209960282,0.1111111111111111,-0.08015469380799489,0.08015469380799489,google/bert_uncased_L-2_H-128_A-2,4,1,state_pca,8,0
23,factual_simple,common,error,1012,2427,1,2630.0,0,0,0,-0.008120830148990003,0.13760496195464134,0.25,-0.04593274216137955,0.04593274216137955,google/bert_uncased_L-2_H-128_A-2,4,1,state_pca,8,0
9,ambiguous_open,open,ambiguous,1998,1998,0,,0,0,0,,0.11847674823760784,0.42857142857142855,-0.14379006781014692,0.14379006781014692,google/bert_uncased_L-2_H-128_A-2,4,1,state_pca,8,0
5,factual_simple,lexical,error,1012,2003,1,2053.0,0,0,0,0.0012868140220210775,0.11883992977873867,0.5384615384615384,-0.25914372692369225,0.25914372692369225,google/bert_uncased_L-2_H-128_A-2,4,1,state_pca,8,0
8,factual_simple,capital,error,2003,2003,0,8947.0,0,0,0,0.005512544309260161,0.1804997096804793,0.1111111111111111,-0.1618577305809148,0.1618577305809148,google/bert_uncased_L-2_H-128_A-2,4,1,state_pca,8,0
13,factual_deep,math,error,1012,2003,1,2093.0,0,0,0,0.0005141010319565319,0.09621769380744782,0.42857142857142855,-0.1341932136232029,0.1341932136232029,google/bert_uncased_L-2_H-128_A-2,4,1,state_pca,8,0
21,ambiguous_open,polysemy,ambiguous,1012,3909,1,,0,0,0,,0.458484817334593,0.17647058823529413,-0.562794501371346,0.562794501371346,google/bert_uncased_L-2_H-128_A-2,4,1,state_pca,8,0
13,factual_deep,math,error,1012,2003,1,2093.0,0,0,0,0.0004395970939647609,0.1029189114130272,0.3333333333333333,-0.043062587547580744,0.043062587547580744,google/bert_uncased_L-2_H-128_A-2,4,1,delta_pca,8,0
10,factual_deep,role,error,1012,1012,0,4062.0,0,0,0,0.0009483531964378346,0.07609301421503323,0.6666666666666666,-0.01588632793553657,0.01588632793553657,google/bert_uncased_L-2_H-128_A-2,4,1,delta_pca,8,0
3,ambiguous_open,open,ambiguous,1998,1998,0,,0,0,0,,0.16920642500576472,0.6666666666666666,-0.21196425160599075,0.21196425160599075,google/bert_uncased_L-2_H-128_A-2,4,1,delta_pca,8,0
16,factual_deep,currency,error,1998,2660,1,9944.0,0,0,0,-5.0922077770760505e-05,0.2612379567470722,0.05263157894736842,-0.09368532269760577,0.09368532269760577,google/bert_uncased_L-2_H-128_A-2,4,1,delta_pca,8,0
2,factual_simple,language,error,2003,5483,1,3009.0,0,0,0,0.009187607014449109,0.6343352014890411,0.0,-0.408000627444439,0.408000627444439,google/bert_uncased_L-2_H-128_A-2,4,1,delta_pca,8,0
6,ambiguous_open,polysemy,ambiguous,2001,2660,1,,0,0,0,,0.08860954887561737,0.25,-0.06584392957425811,0.06584392957425811,google/bert_uncased_L-2_H-128_A-2,4,1,delta_pca,8,0
23,factual_simple,common,error,1012,2427,1,2630.0,0,0,0,-0.0090578571818967,0.14324809362503496,0.17647058823529413,0.005003203963493963,0.005003203963493963,google/bert_uncased_L-2_H-128_A-2,4,1,delta_pca,8,0
8,factual_simple,capital,error,2003,5120,1,8947.0,0,0,0,0.005440903326755276,0.33222491043089186,0.17647058823529413,-0.1812129472159163,0.1812129472159163,google/bert_uncased_L-2_H-128_A-2,4,1,delta_pca,8,0
14,factual_simple,math,error,1012,1998,1,2093.0,0,0,0,0.0003764671438081068,0.059707410037498285,0.6666666666666666,-0.03927559851661622,0.03927559851661622,google/bert_uncased_L-2_H-128_A-2,4,1,delta_pca,8,0
12,ambiguous_open,open,ambiguous,1012,20333,1,,0,0,0,,0.12195855299262297,0.17647058823529413,-0.11669876735834972,0.11669876735834972,google/bert_uncased_L-2_H-128_A-2,4,1,delta_pca,8,0
19,factual_deep,common,error,1012,2427,1,2452.0,0,0,0,-0.00024168718245224575,0.1453060624908168,0.17647058823529413,-0.04762013393050468,0.04762013393050468,google/bert_uncased_L-2_H-128_A-2,4,1,delta_pca,8,0
11,factual_simple,science,error,2003,20333,1,13035.0,0,0,0,-6.690903004079427e-05,0.13706048568080043,0.1111111111111111,-0.03133911306444093,0.03133911306444093,google/bert_uncased_L-2_H-128_A-2,4,1,delta_pca,8,0
0,ambiguous_open,open,ambiguous,1998,2056,1,,0,0,0,,0.7016060205338761,0.17647058823529413,-0.12459899938034225,0.12459899938034225,google/bert_uncased_L-2_H-128_A-2,4,1,random,8,0
12,ambiguous_open,open,ambiguous,1012,1000,1,,0,0,0,,0.9390490580350003,0.17647058823529413,-0.4457487360071015,0.4457487360071015,google/bert_uncased_L-2_H-128_A-2,4,1,random,8,0
10,factual_deep,role,error,1012,1000,1,4062.0,0,0,0,-0.0008498243787238809,0.8781851255441512,0.17647058823529413,-0.11790344355978188,0.11790344355978188,google/bert_uncased_L-2_H-128_A-2,4,1,random,8,0
22,factual_deep,capital,error,1998,2762,1,4068.0,0,0,0,0.0008263401347886148,0.8574856317527574,0.1111111111111111,-0.4434950925522756,0.4434950925522756,google/bert_uncased_L-2_H-128_A-2,4,1,random,8,0
20,factual_simple,capital,error,2605,2605,0,3000.0,0,0,0,0.0012504927484961095,1.403839562479121,0.25,-1.0309722294350934,1.0309722294350934,google/bert_uncased_L-2_H-128_A-2,4,1,random,8,0
14,factual_simple,math,error,1012,1000,1,2093.0,0,0,0,0.00019383354964078625,0.7104105086011545,0.17647058823529413,-0.14944468843079717,0.14944468843079717,google/bert_uncased_L-2_H-128_A-2,4,1,random,8,0
17,factual_simple,role,error,1012,2003,1,10026.0,0,0,0,-0.00048287936139115937,0.6909225303334846,0.17647058823529413,-0.0910153744701816,0.0910153744701816,google/bert_uncased_L-2_H-128_A-2,4,1,random,8,0
9,ambiguous_open,open,ambiguous,1998,2017,1,,0,0,0,,1.0383358239757576,0.1111111111111111,-0.2802447978348708,0.2802447978348708,google/bert_uncased_L-2_H-128_A-2,4,1,random,8,0
1,factual_deep,continent,error,2003,2427,1,4021.0,0,0,0,-0.0016683281827790507,0.9178008579162715,0.17647058823529413,-0.3611750407541594,0.3611750407541594,google/bert_uncased_L-2_H-128_A-2,4,1,random,8,0
21,ambiguous_open,polysemy,ambiguous,1012,1000,1,,0,0,0,,0.7599610348783326,0.1111111111111111,-0.17656396607600788,0.17656396607600788,google/bert_uncased_L-2_H-128_A-2,4,1,random,8,0
23,factual_simple,common,error,1012,2159,1,2630.0,0,0,0,0.0034965227780778055,0.7062596167180111,0.1111111111111111,-0.07922192519460047,0.07922192519460047,google/bert_uncased_L-2_H-128_A-2,4,1,random,8,0
5,factual_simple,lexical,error,1012,2017,1,2053.0,0,0,0,-0.0007935484079126635,0.8195588982459984,0.17647058823529413,-0.20802755261899497,0.20802755261899497,google/bert_uncased_L-2_H-128_A-2,4,1,random,8,0
8,factual_simple,capital,error,2003,4701,1,8947.0,0,0,0,-0.014106024142961554,1.5011405396015804,0.1111111111111111,-0.5690351502025366,0.5690351502025366,google/bert_uncased_L-2_H-128_A-2,5,1,state_pca,8,0
17,factual_simple,role,error,1012,1010,1,10026.0,0,0,0,0.0004784375895368476,0.5075834780830853,0.3333333333333333,-0.07681903392316691,0.07681903392316691,google/bert_uncased_L-2_H-128_A-2,5,1,state_pca,8,0
13,factual_deep,math,error,1012,1010,1,2093.0,0,0,0,-0.001089681794859693,0.42897699622932056,0.42857142857142855,-0.044335080367646995,0.044335080367646995,google/bert_uncased_L-2_H-128_A-2,5,1,state_pca,8,0
18,ambiguous_open,role,ambiguous,1998,2001,1,,0,0,0,,0.4506136487814572,0.42857142857142855,-0.5115248946401065,0.5115248946401065,google/bert_uncased_L-2_H-128_A-2,5,1,state_pca,8,0
10,factual_deep,role,error,1012,1010,1,4062.0,0,0,0,0.0008316522074736726,0.3548722390515617,0.42857142857142855,0.047127033986328115,0.047127033986328115,google/bert_uncased_L-2_H-128_A-2,5,1,state_pca,8,0
15,ambiguous_open,open,ambiguous,1000,2001,1,,0,0,0,,0.38690983726055733,0.42857142857142855,-0.36888951931944014,0.36888951931944014,google/bert_uncased_L-2_H-128_A-2,5,1,state_pca,8,0
7,factual_deep,antonym,error,1012,1010,1,2157.0,0,0,0,0.0004095683786248434,0.356607265462238,0.3333333333333333,-0.17671607527908417,0.17671607527908417,google/bert_uncased_L-2_H-128_A-2,5,1,state_pca,8,0
11,factual_simple,science,error,2003,1010,1,13035.0,0,0,0,-3.858290140411428e-05,0.5146209961680529,0.3333333333333333,-0.09748446865130767,0.09748446865130767,google/bert_uncased_L-2_H-128_A-2,5,1,state_pca,8,0
2,factual_simple,language,error,2003,2605,1,3009.0,0,0,0,-0.0064121327491080075,1.5798927657651527,0.05263157894736842,-0.6549430035734654,0.6549430035734654,google/bert_uncased_L-2_H-128_A-2,5,1,state_pca,8,0
12,ambiguous_open,open,ambiguous,1012,2001,1,,0,0,0,,0.4454737220541837,0.3333333333333333,-0.375840928838131,0.375840928838131,google/bert_uncased_L-2_H-128_A-2,5,1,state_pca,8,0
0,ambiguous_open,open,ambiguous,1998,2001,1,,0,0,0,,0.5580849939346817,0.17647058823529413,-0.42626486717357626,0.42626486717357626,google/bert_uncased_L-2_H-128_A-2,5,1,state_pca,8,0
14,factual_simple,math,error,1012,2020,1,2093.0,0,0,0,-0.0006559342097796871,0.39810702345533744,0.3333333333333333,-0.23957937363289483,0.23957937363289483,google/bert_uncased_L-2_H-128_A-2,5,1,state_pca,8,0
15,ambiguous_open,open,ambiguous,1000,2001,1,,0,0,0,,0.3739845933948892,0.3333333333333333,-0.37726331823402415,0.37726331823402415,google/bert_uncased_L-2_H-128_A-2,5,1,delta_pca,8,0
21,ambiguous_open,polysemy,ambiguous,1012,2001,1,,0,0,0,,0.49997083336118264,0.3333333333333333,-0.4872518713771763,0.4872518713771763,google/bert_uncased_L-2_H-128_A-2,5,1,delta_pca,8,0
0,ambiguous_open,open,ambiguous,1998,2605,1,,0,0,0,,0.7272645508702547,0.1111111111111111,-0.5061324246911738,0.5061324246911738,google/bert_uncased_L-2_H-128_A-2,5,1,delta_pca,8,0
22,factual_deep,capital,error,1998,2762,1,4068.0,0,0,0,-0.0020077222997358546,1.477054517817173,0.05263157894736842,-1.5723228621728196,1.5723228621728196,google/bert_uncased_L-2_H-128_A-2,5,1,delta_pca,8,0
9,ambiguous_open,open,ambiguous,1998,2001,1,,0,0,0,,0.4707950739739995,0.25,-0.3825632959265097,0.3825632959265097,google/bert_uncased_L-2_H-128_A-2,5,1,delta_pca,8,0
11,factual_simple,science,error,2003,2605,1,13035.0,0,0,0,8.707291608399911e-05,0.34761942544411284,0.42857142857142855,-0.010386946623143878,0.010386946623143878,google/bert_uncased_L-2_H-128_A-2,5,1,delta_pca,8,0
1,factual_deep,continent,error,2003,2605,1,4021.0,0,0,0,0.0024736418437724516,0.36622466849264157,0.0,-0.028114468062750753,0.028114468062750753,google/bert_uncased_L-2_H-128_A-2,5,1,delta_pca,8,0
4,factual_deep,animal_class,error,1012,2605,1,25476.0,0,0,0,8.980162609008309e-05,0.3312103112369859,0.25,-0.18618032725916667,0.18618032725916667,google/bert_uncased_L-2_H-128_A-2,5,1,delta_pca,8,0
6,ambiguous_open,polysemy,ambiguous,2001,2001,0,,0,0,0,,0.4546510754831986,0.17647058823529413,-0.8095512588051421,0.8095512588051421,google/bert_uncased_L-2_H-128_A-2,5,1,delta_pca,8,0
12,ambiguous_open,open,ambiguous,1012,2605,1,,0,0,0,,0.4266204988806993,0.25,-0.25696766721111386,0.25696766721111386,google/bert_uncased_L-2_H-128_A-2,5,1,delta_pca,8,0
10,factual_deep,role,error,1012,1000,1,4062.0,0,0,0,0.00037832965515638753,0.30876897535380576,0.3333333333333333,0.1629050035867614,0.1629050035867614,google/bert_uncased_L-2_H-128_A-2,5,1,delta_pca,8,0
13,factual_deep,math,error,1012,2605,1,2093.0,0,0,0,-0.00023820028476355588,0.34515905330997154,0.42857142857142855,0.05871664738252935,0.05871664738252935,google/bert_uncased_L-2_H-128_A-2,5,1,delta_pca,8,0
22,factual_deep,capital,error,1998,2003,1,4068.0,0,0,0,0.00021642708254811997,0.19727580269230843,0.5384615384615384,0.035187156016442955,0.035187156016442955,google/bert_uncased_L-2_H-128_A-2,5,1,random,8,0
1,factual_deep,continent,error,2003,2003,0,4021.0,0,0,0,0.0016244571643208947,0.21050130120391464,0.42857142857142855,-0.010902008286211906,0.010902008286211906,google/bert_uncased_L-2_H-128_A-2,5,1,random,8,0
18,ambiguous_open,role,ambiguous,1998,2016,1,,0,0,0,,0.28580727696528413,0.8181818181818182,-0.04983397340305151,0.04983397340305151,google/bert_uncased_L-2_H-128_A-2,5,1,random,8,0
14,factual_simple,math,error,1012,1996,1,2093.0,0,0,0,-0.0019048506824339761,0.2423709047341095,0.42857142857142855,-0.06126132724264366,0.06126132724264366,google/bert_uncased_L-2_H-128_A-2,5,1,random,8,0
21,ambiguous_open,polysemy,ambiguous,1012,1996,1,,0,0,0,,0.28184309854703055,0.5384615384615384,0.01931572258344394,0.01931572258344394,google/bert_uncased_L-2_H-128_A-2,5,1,random,8,0
20,factual_simple,capital,error,2605,2605,0,3000.0,0,0,0,-0.00011055908354021433,0.18431759954660182,0.5384615384615384,-0.05000803029517975,0.05000803029517975,google/bert_uncased_L-2_H-128_A-2,5,1,random,8,0
2,factual_simple,language,error,2003,2003,0,3009.0,0,0,0,0.007513016074492391,0.15138723843244992,0.42857142857142855,-0.046105260072621945,0.046105260072621945,google/bert_uncased_L-2_H-128_A-2,5,1,random,8,0
8,factual_simple,capital,error,2003,4701,1,8947.0,0,0,0,-0.011378914523246974,0.3204442649961288,0.3333333333333333,-0.21593917795374074,0.21593917795374074,google/bert_uncased_L-2_H-128_A-2,5,1,random,8,0
11,factual_simple,science,error,2003,2003,0,13035.0,0,0,0,-1.3121468804740306e-05,0.18126079707356008,0.42857142857142855,-0.059557271927796585,0.059557271927796585,google/bert_uncased_L-2_H-128_A-2,5,1,random,8,0
12,ambiguous_open,open,ambiguous,1012,1000,1,,0,0,0,,0.30134640596218926,0.42857142857142855,0.022336718798744215,0.022336718798744215,google/bert_uncased_L-2_H-128_A-2,5,1,random,8,0
15,ambiguous_open,open,ambiguous,1000,1000,0,,0,0,0,,0.23831711838639522,0.5384615384615384,-0.03712806152987147,0.03712806152987147,google/bert_uncased_L-2_H-128_A-2,5,1,random,8,0
0,ambiguous_open,open,ambiguous,1998,1037,1,,0,0,0,,0.24035455206828446,0.5384615384615384,0.07142795688250914,0.07142795688250914,google/bert_uncased_L-2_H-128_A-2,5,1,random,8,0
